SUBJECT	item	sentence	language	condition	RATING	rating_natural
3943	2008b	Cada noche una circunstancia doméstica y diaria tiene lugar en el centro ecológico católico.	SPANISH	NEUTRAL	3	3,72
3943	2016b	La señal gradual de su disco provocó el silencio de la cliente eventual.	SPANISH	NEUTRAL	3	4,52
3943	2007a	Hoy el sádico pedófilo ha hecho una incisión sangrienta con el rehén irritado.	SPANISH	NEGATIVE	3	4,76
3943	2018b	Por la mañana el personal de la agencia inventó un estudio estadístico basado en la publicación subliminal.	SPANISH	NEUTRAL	2	5,84
3943	2006a	Desde su crisis vergonzosa la furiosa mendiga tiene una hemorragia devastadora.	SPANISH	NEGATIVE	2	5,64
3943	2002b	El cuestionario informal supuso una práctica convencional para el discreto investigador.	SPANISH	NEUTRAL	2	6
3943	2020a	La epidemia y el contagio inseguro son el peligroso daño de cualquier asesinato inadecuado.	SPANISH	NEGATIVE	2	3,08
3943	2003a	El cadáver descompuesto de la víctima marcó la pesadilla inmoral de la débil asesina.	SPANISH	NEGATIVE	2	5,16
3943	2006b	Desde su suscripción predecible la bendita maestra tiene una carpeta marrón.	SPANISH	NEUTRAL	1	4,24
3943	2012b	El electricista occidental fue a la barbería silenciosa para terminar con su usual bigote.	SPANISH	NEUTRAL	1	4,96
3943	2017b	El gentil participante piensa que la prudencia inicial no es una formalidad continua.	SPANISH	NEUTRAL	1	5,28
3943	2020b	El magnesio y el bario residual son el principio químico de cualquier sedimento metálico.	SPANISH	NEUTRAL	1	5,92
3943	2009b	La pasada noche el pastor sureño usó su sermón admisible para convencer al espectador vegetariano.	SPANISH	NEUTRAL	1	5,48
3943	2013b	El suscriptor postal recibirá la antena promocional por su suministro editorial.	SPANISH	NEUTRAL	1	4,44
3943	2019b	La medición manual es una categoría provisional para la documentación numérica.	SPANISH	NEUTRAL	1	5,04
3943	2010b	Al mediodía el recepcionista civil llevará su meticulosa petición al portero municipal.	SPANISH	NEUTRAL	1	5,6
3943	2014a	La náusea alcohólica del sospechoso solitario produjo una rabia insana.	SPANISH	NEGATIVE	1	4,8
3943	2004b	Durante la conferencia el consenso se extendió por la cantina centenaria y llevó a un acuerdo apropiado.	SPANISH	NEUTRAL	1	4,44
3943	2011b	Al amanecer el lechero pelirrojo coge la botella de cristal para su indulgente vecino.	SPANISH	NEUTRAL	1	5,96
3943	2001b	Su manual principal era un párrafo manejable que se convirtió en una rutina singular.	SPANISH	NEUTRAL	1	4
3943	2014b	La supuesta guía del prodigioso biógrafo produjo una rara cobertura.	SPANISH	NEUTRAL	1	3,92
3943	2017a	El diablo degenerado piensa que la guerra satánica no es un problema loco.	SPANISH	NEGATIVE	1	6,24
3943	2015b	Durante la plácida congregación ellos desarrollaron un calendario específico para el monólogo básico.	SPANISH	NEUTRAL	1	3,84
3853	2002a	La terrible infección supuso una violenta diarrea para el prisionero agonizante.	SPANISH	NEGATIVE	7	6,04
3853	2017a	El diablo degenerado piensa que la guerra satánica no es un problema loco.	SPANISH	NEGATIVE	7	6,24
3853	2005a	Todos los días el peligroso sociópata pide agonía y reclusión mientras mira el negrata mutilado.	SPANISH	NEGATIVE	7	3,84
3853	2008a	Cada noche un abuso insufrible y aterrador tiene lugar en la viciosa prisión criminal.	SPANISH	NEGATIVE	7	6,4
3853	2007a	Hoy el sádico pedófilo ha hecho una incisión sangrienta con el rehén irritado.	SPANISH	NEGATIVE	7	4,76
3853	2010a	Al mediodía el terrorista hostil llevará su bomba tóxica al caníbal esquizofrénico.	SPANISH	NEGATIVE	7	4,92
3853	2011a	Al amanecer el agresor pervertido coge la orina infecciosa para su morbosa operación.	SPANISH	NEGATIVE	7	5,28
3853	2001a	Su cáncer incurable era una enfermedad desesperada que se convirtió en una tragedia traumática.	SPANISH	NEGATIVE	7	5,8
3853	2013a	El anarquista insolente recibirá el dolor letal por su fatal error.	SPANISH	NEGATIVE	7	5,88
3853	2003a	El cadáver descompuesto de la víctima marcó la pesadilla inmoral de la débil asesina.	SPANISH	NEGATIVE	7	5,16
3853	2004a	Durante la amputación la intoxicación se extendió por el enemigo indefenso y llevó a una muerte desagradable.	SPANISH	NEGATIVE	7	4,28
3853	2019a	La malnutrición patológica es una humillación imperdonable para el claustrofóbico orfanato.	SPANISH	NEGATIVE	7	4,24
3853	2006a	Desde su crisis vergonzosa la furiosa mendiga tiene una hemorragia devastadora.	SPANISH	NEGATIVE	7	5,64
3853	2015a	Durante la nauseabunda dictadura ellos desarrollaron una represión negativa para el traidor problemático.	SPANISH	NEGATIVE	6	5,32
3853	2016a	La peste rancia de su enfermedad provocó el vómito de la esclava herida.	SPANISH	NEGATIVE	6	6,12
3853	2012a	El miserable mafioso fue al frustrante funeral para terminar con su repugnante venganza.	SPANISH	NEGATIVE	6	6,24
3853	2014a	La náusea alcohólica del sospechoso solitario produjo una rabia insana.	SPANISH	NEGATIVE	6	4,8
3853	2009a	La pasada noche el secuestrador repulsivo usó su violencia vil para convencer al enfermo tramposo.	SPANISH	NEGATIVE	5	5,28
3853	2003b	El contexto anterior de la directora marcó la prudente trayectoria de la oscura organización.	SPANISH	NEUTRAL	5	5
3853	2020a	La epidemia y el contagio inseguro son el peligroso daño de cualquier asesinato inadecuado.	SPANISH	NEGATIVE	5	3,08
3853	2014b	La supuesta guía del prodigioso biógrafo produjo una rara cobertura.	SPANISH	NEUTRAL	5	3,92
3853	2018a	Por la mañana el cruel dictador inventó un aterrador castigo basado en la horripilante hostilidad.	SPANISH	NEGATIVE	5	5,88
3853	2009b	La pasada noche el pastor sureño usó su sermón admisible para convencer al espectador vegetariano.	SPANISH	NEUTRAL	4	5,48
3853	2006b	Desde su suscripción predecible la bendita maestra tiene una carpeta marrón.	SPANISH	NEUTRAL	4	4,24
3853	2011b	Al amanecer el lechero pelirrojo coge la botella de cristal para su indulgente vecino.	SPANISH	NEUTRAL	4	5,96
3853	2018b	Por la mañana el personal de la agencia inventó un estudio estadístico basado en la publicación subliminal.	SPANISH	NEUTRAL	4	5,84
3853	2008b	Cada noche una circunstancia doméstica y diaria tiene lugar en el centro ecológico católico.	SPANISH	NEUTRAL	3	3,72
3853	2016b	La señal gradual de su disco provocó el silencio de la cliente eventual.	SPANISH	NEUTRAL	3	4,52
3853	2017b	El gentil participante piensa que la prudencia inicial no es una formalidad continua.	SPANISH	NEUTRAL	2	5,28
3853	2020b	El magnesio y el bario residual son el principio químico de cualquier sedimento metálico.	SPANISH	NEUTRAL	2	5,92
3853	2012b	El electricista occidental fue a la barbería silenciosa para terminar con su usual bigote.	SPANISH	NEUTRAL	2	4,96
3853	2001b	Su manual principal era un párrafo manejable que se convirtió en una rutina singular.	SPANISH	NEUTRAL	1	4
3853	2013b	El suscriptor postal recibirá la antena promocional por su suministro editorial.	SPANISH	NEUTRAL	1	4,44
3853	2002b	El cuestionario informal supuso una práctica convencional para el discreto investigador.	SPANISH	NEUTRAL	1	6
3853	2005b	Todos los días el banquero capitalista pide ostras y gambas mientras mira el periódico exterior.	SPANISH	NEUTRAL	1	5,36
3853	2007b	Hoy el parlamento provincial ha hecho una pausa ordinaria con el matemático metafísico.	SPANISH	NEUTRAL	1	5
3853	2015b	Durante la plácida congregación ellos desarrollaron un calendario específico para el monólogo básico.	SPANISH	NEUTRAL	1	3,84
3853	2010b	Al mediodía el recepcionista civil llevará su meticulosa petición al portero municipal.	SPANISH	NEUTRAL	1	5,6
3853	2019b	La medición manual es una categoría provisional para la documentación numérica.	SPANISH	NEUTRAL	1	5,04
3853	2004b	Durante la conferencia el consenso se extendió por la cantina centenaria y llevó a un acuerdo apropiado.	SPANISH	NEUTRAL	1	4,44
3843	2005a	Todos los días el peligroso sociópata pide agonía y reclusión mientras mira el negrata mutilado.	SPANISH	NEGATIVE	7	3,84
3843	2007a	Hoy el sádico pedófilo ha hecho una incisión sangrienta con el rehén irritado.	SPANISH	NEGATIVE	7	4,76
3843	2002a	La terrible infección supuso una violenta diarrea para el prisionero agonizante.	SPANISH	NEGATIVE	7	6,04
3843	2019a	La malnutrición patológica es una humillación imperdonable para el claustrofóbico orfanato.	SPANISH	NEGATIVE	7	4,24
3843	2010a	Al mediodía el terrorista hostil llevará su bomba tóxica al caníbal esquizofrénico.	SPANISH	NEGATIVE	7	4,92
3843	2011a	Al amanecer el agresor pervertido coge la orina infecciosa para su morbosa operación.	SPANISH	NEGATIVE	6	5,28
3843	2018a	Por la mañana el cruel dictador inventó un aterrador castigo basado en la horripilante hostilidad.	SPANISH	NEGATIVE	6	5,88
3843	2012a	El miserable mafioso fue al frustrante funeral para terminar con su repugnante venganza.	SPANISH	NEGATIVE	6	6,24
3843	2003a	El cadáver descompuesto de la víctima marcó la pesadilla inmoral de la débil asesina.	SPANISH	NEGATIVE	6	5,16
3843	2006a	Desde su crisis vergonzosa la furiosa mendiga tiene una hemorragia devastadora.	SPANISH	NEGATIVE	5	5,64
3843	2016a	La peste rancia de su enfermedad provocó el vómito de la esclava herida.	SPANISH	NEGATIVE	5	6,12
3843	2008a	Cada noche un abuso insufrible y aterrador tiene lugar en la viciosa prisión criminal.	SPANISH	NEGATIVE	5	6,4
3843	2001a	Su cáncer incurable era una enfermedad desesperada que se convirtió en una tragedia traumática.	SPANISH	NEGATIVE	5	5,8
3843	2009a	La pasada noche el secuestrador repulsivo usó su violencia vil para convencer al enfermo tramposo.	SPANISH	NEGATIVE	5	5,28
3843	2013a	El anarquista insolente recibirá el dolor letal por su fatal error.	SPANISH	NEGATIVE	5	5,88
3843	2004a	Durante la amputación la intoxicación se extendió por el enemigo indefenso y llevó a una muerte desagradable.	SPANISH	NEGATIVE	5	4,28
3843	2003b	El contexto anterior de la directora marcó la prudente trayectoria de la oscura organización.	SPANISH	NEUTRAL	4	5
3843	2015a	Durante la nauseabunda dictadura ellos desarrollaron una represión negativa para el traidor problemático.	SPANISH	NEGATIVE	4	5,32
3843	2020a	La epidemia y el contagio inseguro son el peligroso daño de cualquier asesinato inadecuado.	SPANISH	NEGATIVE	4	3,08
3843	2017a	El diablo degenerado piensa que la guerra satánica no es un problema loco.	SPANISH	NEGATIVE	4	6,24
3843	2009b	La pasada noche el pastor sureño usó su sermón admisible para convencer al espectador vegetariano.	SPANISH	NEUTRAL	3	5,48
3843	2005b	Todos los días el banquero capitalista pide ostras y gambas mientras mira el periódico exterior.	SPANISH	NEUTRAL	3	5,36
3843	2014a	La náusea alcohólica del sospechoso solitario produjo una rabia insana.	SPANISH	NEGATIVE	3	4,8
3843	2011b	Al amanecer el lechero pelirrojo coge la botella de cristal para su indulgente vecino.	SPANISH	NEUTRAL	3	5,96
3843	2010b	Al mediodía el recepcionista civil llevará su meticulosa petición al portero municipal.	SPANISH	NEUTRAL	2	5,6
3843	2012b	El electricista occidental fue a la barbería silenciosa para terminar con su usual bigote.	SPANISH	NEUTRAL	2	4,96
3843	2018b	Por la mañana el personal de la agencia inventó un estudio estadístico basado en la publicación subliminal.	SPANISH	NEUTRAL	2	5,84
3843	2001b	Su manual principal era un párrafo manejable que se convirtió en una rutina singular.	SPANISH	NEUTRAL	2	4
3843	2004b	Durante la conferencia el consenso se extendió por la cantina centenaria y llevó a un acuerdo apropiado.	SPANISH	NEUTRAL	2	4,44
3843	2007b	Hoy el parlamento provincial ha hecho una pausa ordinaria con el matemático metafísico.	SPANISH	NEUTRAL	2	5
3843	2016b	La señal gradual de su disco provocó el silencio de la cliente eventual.	SPANISH	NEUTRAL	2	4,52
3843	2017b	El gentil participante piensa que la prudencia inicial no es una formalidad continua.	SPANISH	NEUTRAL	2	5,28
3843	2014b	La supuesta guía del prodigioso biógrafo produjo una rara cobertura.	SPANISH	NEUTRAL	1	3,92
3843	2015b	Durante la plácida congregación ellos desarrollaron un calendario específico para el monólogo básico.	SPANISH	NEUTRAL	1	3,84
3843	2019b	La medición manual es una categoría provisional para la documentación numérica.	SPANISH	NEUTRAL	1	5,04
3843	2006b	Desde su suscripción predecible la bendita maestra tiene una carpeta marrón.	SPANISH	NEUTRAL	1	4,24
3843	2002b	El cuestionario informal supuso una práctica convencional para el discreto investigador.	SPANISH	NEUTRAL	1	6
3843	2008b	Cada noche una circunstancia doméstica y diaria tiene lugar en el centro ecológico católico.	SPANISH	NEUTRAL	1	3,72
3843	2013b	El suscriptor postal recibirá la antena promocional por su suministro editorial.	SPANISH	NEUTRAL	1	4,44
3843	2020b	El magnesio y el bario residual son el principio químico de cualquier sedimento metálico.	SPANISH	NEUTRAL	1	5,92
3420	2016a	La peste rancia de su enfermedad provocó el vómito de la esclava herida.	SPANISH	NEGATIVE	6	6,12
3420	2005a	Todos los días el peligroso sociópata pide agonía y reclusión mientras mira el negrata mutilado.	SPANISH	NEGATIVE	6	3,84
3420	2013a	El anarquista insolente recibirá el dolor letal por su fatal error.	SPANISH	NEGATIVE	5	5,88
3420	2008a	Cada noche un abuso insufrible y aterrador tiene lugar en la viciosa prisión criminal.	SPANISH	NEGATIVE	5	6,4
3420	2011a	Al amanecer el agresor pervertido coge la orina infecciosa para su morbosa operación.	SPANISH	NEGATIVE	5	5,28
3420	2007a	Hoy el sádico pedófilo ha hecho una incisión sangrienta con el rehén irritado.	SPANISH	NEGATIVE	5	4,76
3420	2003a	El cadáver descompuesto de la víctima marcó la pesadilla inmoral de la débil asesina.	SPANISH	NEGATIVE	5	5,16
3420	2018a	Por la mañana el cruel dictador inventó un aterrador castigo basado en la horripilante hostilidad.	SPANISH	NEGATIVE	5	5,88
3420	2012a	El miserable mafioso fue al frustrante funeral para terminar con su repugnante venganza.	SPANISH	NEGATIVE	5	6,24
3420	2009a	La pasada noche el secuestrador repulsivo usó su violencia vil para convencer al enfermo tramposo.	SPANISH	NEGATIVE	4	5,28
3420	2017a	El diablo degenerado piensa que la guerra satánica no es un problema loco.	SPANISH	NEGATIVE	4	6,24
3420	2020a	La epidemia y el contagio inseguro son el peligroso daño de cualquier asesinato inadecuado.	SPANISH	NEGATIVE	4	3,08
3420	2006a	Desde su crisis vergonzosa la furiosa mendiga tiene una hemorragia devastadora.	SPANISH	NEGATIVE	4	5,64
3420	2019a	La malnutrición patológica es una humillación imperdonable para el claustrofóbico orfanato.	SPANISH	NEGATIVE	4	4,24
3420	2010a	Al mediodía el terrorista hostil llevará su bomba tóxica al caníbal esquizofrénico.	SPANISH	NEGATIVE	4	4,92
3420	2002a	La terrible infección supuso una violenta diarrea para el prisionero agonizante.	SPANISH	NEGATIVE	3	6,04
3420	2015a	Durante la nauseabunda dictadura ellos desarrollaron una represión negativa para el traidor problemático.	SPANISH	NEGATIVE	3	5,32
3420	2014a	La náusea alcohólica del sospechoso solitario produjo una rabia insana.	SPANISH	NEGATIVE	3	4,8
3420	2001a	Su cáncer incurable era una enfermedad desesperada que se convirtió en una tragedia traumática.	SPANISH	NEGATIVE	3	5,8
3420	2009b	La pasada noche el pastor sureño usó su sermón admisible para convencer al espectador vegetariano.	SPANISH	NEUTRAL	3	5,48
3420	2005b	Todos los días el banquero capitalista pide ostras y gambas mientras mira el periódico exterior.	SPANISH	NEUTRAL	3	5,36
3420	2004a	Durante la amputación la intoxicación se extendió por el enemigo indefenso y llevó a una muerte desagradable.	SPANISH	NEGATIVE	3	4,28
3420	2017b	El gentil participante piensa que la prudencia inicial no es una formalidad continua.	SPANISH	NEUTRAL	2	5,28
3420	2003b	El contexto anterior de la directora marcó la prudente trayectoria de la oscura organización.	SPANISH	NEUTRAL	2	5
3420	2018b	Por la mañana el personal de la agencia inventó un estudio estadístico basado en la publicación subliminal.	SPANISH	NEUTRAL	2	5,84
3420	2012b	El electricista occidental fue a la barbería silenciosa para terminar con su usual bigote.	SPANISH	NEUTRAL	1	4,96
